url,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,paliva,nox,co,voc,tzl,so2,ostatni,amoniak,co2
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687700023_CZ.html,Mondelez CR Biscuit Production s.r.o.-provozovna Lovosice,107200,8.května 189/15,410 02 Lovosice,"50° 30´ 42.476"" sš 14° 3´ 10.887"" vd",24999768,"5,0","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","7,075","9,757",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420570022_CZ.html,Mondi Bags Štětí a. s.,172100,Litoměřická 272,411 08 Štětí,"50° 27´ 35.035"" sš 14° 22´ 9.418"" vd",25356755,,,n/a,n/a,"7,056",n/a,n/a,"5,646",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420510592_CZ.html,Mondi Coating Štětí a.s.,171200,Litoměřická 272,411 08 Štětí,"50° 27´ 35.035"" sš 14° 22´ 9.418"" vd",25356755,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/763690151_CZ.html,Mondi Štětí a.s. - Celulozka,171200,Litoměřická 272,411 08 Štětí,"50° 27´ 35.035"" sš 14° 22´ 9.418"" vd",25356755,,,"914,587","930,994","1,343","93,877","30,444","0,000000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/763690161_CZ.html,Mondi Štětí a.s. - Energetika,171200,Litoměřická 272,411 08 Štětí,"50° 27´ 35.035"" sš 14° 22´ 9.418"" vd",25356755,"347,0","hnědé uhlí tříděné, jiný druh biomasy, nafta, topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.), zemní plyn (průměrná výhř. 34050 kJ/m3)","181,160","22,793",n/a,"2,522","504,806","0,919",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/737390013_CZ.html,NERA BP - Račiněves,351100,,413 01 Račiněves,"50° 17´ 52.499"" sš 13° 17´ 16.042"" vd",n/a,"3,5","bioplyn, topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)","16,680","26,515",n/a,"0,213",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/615610021_CZ.html,NEXT s.r.o. Budyně nad Ohří,259900,Potoční 404,411 18 Budyně nad Ohří,"50° 24´ 21.758"" sš 14° 7´ 40.234"" vd",16641604,,,n/a,n/a,"0,154",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/737330013_CZ.html,Obec Račice - kotelna na biomasu,841100,117,411 08 Račice,"50° 27´ 39.663"" sš 14° 21´ 6.892"" vd",16766903,"2,9",dřevní biomasa,"3,178","3,505",n/a,"0,464",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/627880281_CZ.html,"PAPEI, a.s.",101300,Chelčického 627,413 01 Roudnice nad Labem,"50° 25´ 43.002"" sš 14° 17´ 27.093"" vd",16858719,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,408","0,017",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420800272_CZ.html,Podnik technických služeb Lovosice s.r.o. - Lovosice -koteln,381100,Prosmycká 89/1,410 02 Lovosice,"50° 31´ 3.927"" sš 14° 5´ 54.989"" vd",25364073,"0,4",hnědé uhlí tříděné,"0,278","0,274",n/a,"0,057",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687700741_CZ.html,"PREOL, a.s. - výroba FAME",104100,Terezínská 1214,410 02 Lovosice,"50° 30´ 38.342"" sš 14° 5´ 6.440"" vd",27888291,,,n/a,n/a,"83,695","1,038",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687700103_CZ.html,"PREOL FOOD, a.s. - Výroba jedlých olejů",104100,Terezínská 1214,410 02 Lovosice,"50° 30´ 38.342"" sš 14° 5´ 6.440"" vd",27888291,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/763690063_CZ.html,PRŮMSTAV ŠTĚTÍ a.s.,412000,Cihelná 777,411 08 Štětí,"50° 27´ 30.558"" sš 14° 22´ 43.905"" vd",27672697,,,n/a,n/a,n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420510632_CZ.html,"Severočeské vodovody a kanalizace, a.s. - ČOV Litoměřice",360000,,412 01 Litoměřice,"50° 31´ 51.003"" sš 14° 6´ 51.455"" vd",n/a,"1,8","kalový plyn, zemní plyn (průměrná výhř. 34050 kJ/m3)","1,319","2,053",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421170112_CZ.html,"Severočeské vodovody a kanalizace, a.s. - ČOV Roudnice nad Labem",360000,,413 01 Vědomice,"50° 26´ 1.995"" sš 14° 15´ 14.032"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/768040181_CZ.html,"SEVEROFRUKT, akciová společnost - Travčice",011300,178,411 55 Travčice,"50° 29´ 39.607"" sš 14° 10´ 51.390"" vd",n/a,"20,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,635","0,441",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420801002_CZ.html,SONO PLUS s.r.o. - Čížkovice - Skládka odpadů SONO,382100,48,410 02 Čížkovice,"50° 27´ 57.667"" sš 14° 3´ 43.548"" vd",28381017,"0,4",skládkový plyn,"2,060","3,503",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/741640571_CZ.html,"SOŠ a SOU Roudnice n. L., p.o. - areál dílen odb. výcviku",853220,Žižkova 713,413 01 Roudnice nad Labem,"50° 25´ 0.691"" sš 14° 14´ 56.254"" vd",16859570,,,n/a,n/a,n/a,"0,023",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421101132_CZ.html,"SOŠ a SOU Roudnice n. L., p.o. - Neklanova, Roudnice nad Labem",853220,Neklanova 1806,413 01 Roudnice nad Labem,"50° 25´ 13.257"" sš 14° 14´ 41.001"" vd",16869699,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,116","0,006",n/a,n/a,"1,080",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421101162_CZ.html,"SOŠ a SOU Roudnice n. L., p.o. - Tovární, Roudnice nad Labem",853220,Tovární 284,413 01 Roudnice nad Labem,"50° 25´ 14.204"" sš 14° 14´ 43.599"" vd",n/a,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,010","0,007",n/a,"0,001",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420510012_CZ.html,Sportcentrum Račice a.s. - umělý veslařský kanál,561000, 130,411 08 Račice,"50° 27´ 30.270"" sš 14° 20´ 32.364"" vd",26710528,"0,8",hnědé uhlí tříděné,"0,264","3,952",n/a,"0,908","1,618","0,780",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/685420103_CZ.html,"Správa a údržba silnic Ústeckého kraje, příspěvková organizace - středisko Litoměřice",522100,Nádražní 2048/29,412 01 Litoměřice,"50° 31´ 55.192"" sš 14° 9´ 40.988"" vd",25038940,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/685428101_CZ.html,"Střední škola pedagogická,hotelnictví a služeb,příspěvková organizace",853220,Dlouhá 221/6,412 01 Litoměřice,"50° 32´ 0.000"" sš 14° 8´ 4.209"" vd",2921758,"0,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,044","0,006",n/a,"0,000","0,000",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421100782_CZ.html,"Školní statek Roudnice nad Labem, Vědomice37, příspěvková organizace",015000,37,413 01 Vědomice,"50° 26´ 0.000"" sš 14° 15´ 20.671"" vd",16816218,"1,0",nafta,"0,030","0,001",n/a,"0,020","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420570392_CZ.html,Technické služby města Litoměřice - Recyklační závod,370000,Na Kocandě 661/22,412 01 Litoměřice,"50° 32´ 3.541"" sš 14° 8´ 33.631"" vd",2901595,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/785990013_CZ.html,TPC INDUSTRY CZECH REPUBLIC a.s. - provozovna Vrbičany,740000,1,411 21 Vrbičany,"50° 27´ 49.894"" sš 14° 5´ 31.942"" vd",17730040,,,n/a,n/a,"0,419",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420800712_CZ.html,TRCZ s.r.o. - Lovosice - závod TRCZ,273300,Průmyslová 1165,410 02 Lovosice,"50° 30´ 32.561"" sš 14° 2´ 22.760"" vd",n/a,"2,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,238","0,060",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/741648011_CZ.html,"Veolia Energie ČR, a.s. - 745 Podřipská nemocnice s poliklinikou",353010,Alej 17. listopadu 1101,413 01 Roudnice nad Labem,"50° 25´ 22.911"" sš 14° 14´ 59.042"" vd",16863119,"9,7",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,504","0,722",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/686230013_CZ.html,Zemědělské družstvo Klapý-BPS,015000,99,411 15 Lkáň,"50° 26´ 37.330"" sš 13° 58´ 23.341"" vd",76095924,"1,4",bioplyn,"1,114","2,898",n/a,"0,001",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/752320013_CZ.html,Zemědělské družstvo Klapý-kompostárna Solany,015000,,411 15 Děčany,"50° 27´ 10.632"" sš 13° 55´ 8.251"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420510082_CZ.html,Zemědělské družstvo Liběšice - dílny,015000,1,411 46 Liběšice,"50° 34´ 10.722"" sš 14° 17´ 19.636"" vd",16707320,"0,3",hnědé uhlí tříděné,"0,046","0,055",n/a,"0,017","0,209",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/741648071_CZ.html,ZinkPower Roudnice s.r.o.,256100,Hálkova 2490,413 01 Roudnice nad Labem,"50° 25´ 35.175"" sš 14° 17´ 12.567"" vd",26764814,"1,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,298","0,013",n/a,"0,001",n/a,"0,625000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420800142_CZ.html,ZS Slatina pod Hazmburkem a.s. - Středisko Slatina,015000, 41,411 17 Slatina,"50° 25´ 49.004"" sš 14° 2´ 22.520"" vd",n/a,"1,0",,"0,000","0,000",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420570082_CZ.html,2 JCP a.s. - Račice,251100,126/0,411 08 Štětí,"50° 27´ 39.361"" sš 14° 20´ 30.898"" vd",16766989,,,n/a,n/a,"3,507",n/a,n/a,"2,806",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/675460341_CZ.html,"AGC Flat Glass Czech a.s., člen AGC Group - závod Kryry",231100,Tovární 627,439 81 Kryry,"50° 10´ 17.830"" sš 13° 24´ 59.139"" vd",42426260,"0,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,419","1,594","42,000","0,045",n/a,n/a,"1,914",n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420700022_CZ.html,Agrospol Blšany s.r.o. - Obora,015000,200,440 01 Obora,"50° 21´ 38.886"" sš 13° 51´ 58.002"" vd",26902141,"2,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,017","0,003",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770022_CZ.html,AgroZZN a.s. - Dobroměřice,462100,5. května 352,440 01 Dobroměřice,"50° 22´ 29.643"" sš 13° 47´ 0.558"" vd",19889925,,,"0,093","0,096",n/a,"0,051",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421070022_CZ.html,AgroZZN a.s. - Podbořany,462100,Jarní zahrada 708,441 01 Podbořany,"50° 12´ 51.103"" sš 13° 23´ 42.122"" vd",9252614,"5,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,003","0,000",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701232_CZ.html,"Aisan Industry Czech s.r.o. -  provozovna ""C""",281400,Průmyslová 2727,440 01 Louny,"50° 20´ 33.064"" sš 13° 49´ 8.264"" vd",26736578,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,066","0,003",n/a,n/a,n/a,"0,632",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687398081_CZ.html,"Aisan Industry Czech s.r.o. -  provozovna ""L""",281400,Průmyslová 2725,440 01 Louny,"50° 20´ 39.038"" sš 13° 49´ 5.428"" vd",26456737,"1,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,995","0,001",n/a,"0,518",n/a,"0,627",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421070172_CZ.html,"ANIMO Žatec, a.s. - Farma Vroutek",014600,,439 82 Vroutek,"50° 10´ 48.482"" sš 13° 23´ 13.640"" vd",n/a,"0,4",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421670232_CZ.html,"ANIMO Žatec, a.s. - chovná farma Lišany",014600,,440 01 Lišany,"50° 20´ 44.078"" sš 13° 39´ 16.447"" vd",n/a,"5,0","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,872","0,184","0,028","1,326",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421000042_CZ.html,AUTO - Myslivec s.r.o. - lakovna,452000,Hlubanská 96/741,441 01 Podbořany,"50° 13´ 45.005"" sš 13° 24´ 29.003"" vd",n/a,,,n/a,n/a,"0,315",n/a,n/a,"0,252",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643942_CZ.html,BENECHEM spol. s r.o. Žatec,241000,Purkyněho 1161,438 01 Žatec,"50° 20´ 15.939"" sš 13° 32´ 50.556"" vd",9266801,,,n/a,n/a,n/a,n/a,n/a,"0,183061",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421001252_CZ.html,"Brúha a syn, spol. s r.o. - skládka Vrbička",432200,skládka komunálního odpadu,439 71 Nepomyšl,"50° 11´ 7.090"" sš 13° 18´ 10.218"" vd",n/a,"0,3",skládkový plyn,"0,770","1,309",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687918061_CZ.html,"BV Plast, s.r.o. - Lubenec - výroba kompozitů",222900,Karlovarská 351,439 83 Lubenec,"50° 8´ 0.707"" sš 13° 18´ 22.790"" vd",9172564,,,n/a,n/a,"0,739",n/a,n/a,"0,285",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390103_CZ.html,"CIE Praga Louny, a.s. - Provoz - obrábění kovů",256200,Husova 552,440 01 Louny,"50° 21´ 33.887"" sš 13° 49´ 0.000"" vd",9223886,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420702062_CZ.html,"ČEPS, a.s. - TR Výškov",351200,,439 42 Postoloprty,"50° 23´ 47.563"" sš 13° 41´ 43.376"" vd",n/a,"0,5",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390203_CZ.html,Česká telekomunikační infrastruktura a.s. - LN0251_NPZ,611000,Osvoboditelů 2649,440 01 Louny,"50° 21´ 19.138"" sš 13° 48´ 3.736"" vd",25072048,"0,3",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/778290013_CZ.html,České štěrkopísky spol. s r.o. - pískovna Velká Černoc,081200,,439 31 Měcholupy,"50° 13´ 13.721"" sš 13° 34´ 55.319"" vd",n/a,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723188141_CZ.html,"ČEZ, a. s. - Elektrárna Počerady - paroplyn",351100,,440 01 Výškov,"50° 25´ 44.678"" sš 13° 40´ 35.556"" vd",19945761,"1439,9","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","170,848","197,689",n/a,"6,177","4,506",n/a,n/a,"606 039,375"
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/726110073_CZ.html,"ČEZ Energo, s.r.o. - kogenerační jednotka Draguš",351100,Draguš 550,439 42 Postoloprty,"50° 21´ 29.493"" sš 13° 41´ 25.046"" vd",19954212,"0,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,765","0,989",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/726110063_CZ.html,"ČEZ Energo, s.r.o. - kogenerační jednotka Dvořákova",351100,Dvořákova 549,439 42 Postoloprty,"50° 21´ 45.409"" sš 13° 42´ 15.250"" vd",19954204,"1,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,310","0,115",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390231_CZ.html,EKOSTAVBY Louny s.r.o. - obalovna živičných směsí,421100,Václava Majera 573,440 01 Louny,"50° 20´ 42.499"" sš 13° 49´ 9.269"" vd",9223983,,,"2,263","20,984","0,005","0,111",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770232_CZ.html,EKOSTAVBY Louny s.r.o.- lom BŘVANY,421100,,440 01 Břvany,"50° 23´ 26.744"" sš 13° 42´ 19.854"" vd",n/a,,,n/a,n/a,n/a,"1,213",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723188161_CZ.html,"Elektrárna Počerady, a.s.",351100,Počerady,440 01 Výškov,"50° 25´ 35.641"" sš 13° 40´ 38.034"" vd",19945761,"2832,5","hnědé uhlí prachové, nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","5 518,397","1 997,594",n/a,"265,302","5 436,317","32,043690","19,016","5 635 372,000"
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390193_CZ.html,Elektroporcelán a.s. - divize Louny,234300,Postoloprtská 2951,440 01 Louny,"50° 21´ 14.483"" sš 13° 45´ 52.216"" vd",27698068,"2,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,018","0,042",n/a,"0,926",n/a,"2,887",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390071_CZ.html,ENERGIE Holding a.s. - výtopna Louny,353010,17. listopadu 2580,440 01 Louny,"50° 21´ 28.930"" sš 13° 46´ 58.433"" vd",25579801,"14,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,592","0,041",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420700782_CZ.html,"EUROVIA Kamenolomy, a.s. - Chraberce",081200,164/1,440 01 Chraberce,"50° 24´ 42.124"" sš 13° 50´ 4.435"" vd",n/a,,,n/a,n/a,n/a,"11,468",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420770122_CZ.html,"EUROVIA Kamenolomy, a.s. - pískovna Rvenice",081200,,439 42 Postoloprty,"50° 22´ 45.752"" sš 13° 40´ 38.814"" vd",n/a,,,n/a,n/a,n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421610222_CZ.html,FAUNUS Vidovle s.r.o. - sušárna obilí Vidovle,015000,,440 01 Bitozeves,"50° 23´ 19.919"" sš 13° 38´ 50.344"" vd",n/a,"1,5","topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)","0,033","0,013",n/a,"0,226",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/604920043_CZ.html,"FROBE, spol. s r.o. - farma Bitozeves",461100,,440 01 Bitozeves,"50° 22´ 17.448"" sš 13° 38´ 33.230"" vd",n/a,"0,5",nafta,"0,021","0,006",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421001272_CZ.html,FTE automotive Czechia s.r.o. - kotelna,293200, 124,441 01 Podbořany,"50° 13´ 22.963"" sš 13° 22´ 27.284"" vd",9113738,"1,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,108","0,024","0,353","0,039",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701262_CZ.html,FUJIKOKI CZECH s.r.o. - Louny,281400,Průmyslová 386,440 01 Louny,"50° 20´ 28.999"" sš 13° 49´ 18.000"" vd",n/a,"1,2",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,328","0,007",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421670282_CZ.html,Gestamp Louny s.r.o.,293200,61,438 01 Velemyšleves,"50° 22´ 45.038"" sš 13° 34´ 17.005"" vd",41948882,"3,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"3,130","0,320",n/a,"0,520",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/777700013_CZ.html,Gonvarri Czech s.r.o.,256200,Průmyslová zóna Triangle 64,438 01 Velemyšleves,"50° 22´ 6.997"" sš 13° 34´ 11.999"" vd",74862014,"0,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,090",n/a,n/a,n/a,"0,130",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730023_CZ.html,"GRAMMER CZ, s.r.o. - kotelna PZ Triangle",293200,400,439 49 Staňkovice,"50° 22´ 17.064"" sš 13° 34´ 47.279"" vd",27167585,"7,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,605","0,033","0,743",n/a,n/a,"2,724",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390061_CZ.html,HEAVY MACHINERY SERVICES a.s.,331710,Husova 402,440 01 Louny,"50° 21´ 38.639"" sš 13° 48´ 54.115"" vd",9222936,"8,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,662","0,173","5,649","1,325",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421643892_CZ.html,"Hitachi Automotive Systems Czech, s.r.o. - Průmyslová zóna Triangle",293200,60,438 01 Velemyšleves,"50° 24´ 7.655"" sš 13° 34´ 1.679"" vd",19940114,"1,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,076","0,003",n/a,"0,020",n/a,"0,003958",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/794730561_CZ.html,HP - Pelzer s.r.o. -odštěpný závod Žatec,293200,Raisova 1187,438 01 Žatec,"50° 20´ 0.000"" sš 13° 33´ 21.077"" vd",9267042,"9,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,668","1,660","3,049","0,901",n/a,"2,113","0,943",n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421635852_CZ.html,CHMELAŘSTVÍ družstvo Žatec - provozovna Svatováclavská,108900,Svatováclavská 618,438 01 Žatec,"50° 19´ 28.767"" sš 13° 31´ 59.487"" vd",9262369,"0,4",hnědé uhlí tříděné,"0,181","0,076","1,265","0,077",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/687390023_CZ.html,ISHIMITSU MANUFACTURING CZECH s.r.o.,281500,Václava Majera 2730,440 01 Louny,"50° 20´ 41.071"" sš 13° 49´ 11.577"" vd",26576830,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/723230033_CZ.html,"IZOPOL DVOŘÁK, s.r.o. - Podbořany",222200,Vroutecká 989,441 01 Podbořany,"50° 13´ 12.403"" sš 13° 23´ 51.299"" vd",27273229,"13,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"1,903","0,623",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421000292_CZ.html,"Kaolin Hlubany, a.s.",081200,63,441 01 Podbořany,"50° 13´ 19.406"" sš 13° 23´ 25.103"" vd",9192948,,,"5,090","9,390",n/a,"6,690",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/615110013_CZ.html,Karlovarská Korunní s.r.o. - provozovna Břvany,110700,Ke Zřídlu 144,440 01 Břvany,"50° 24´ 12.612"" sš 13° 43´ 18.081"" vd",9113347,"2,1",dřevní biomasa,"0,064","0,036",n/a,"0,047","0,004",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/420701562_CZ.html,Kaufland ČR v.o.s. - Louny,471100,Václava Majera 2892,440 01 Louny,"50° 21´ 11.654"" sš 13° 48´ 57.112"" vd",n/a,"1,1","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,106","0,000",n/a,"0,002","0,001",n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ042/421644222_CZ.html,Kaufland ČR v.o.s. - Žatec,471100,Kadaňská 3034,438 01 Žatec,"50° 19´ 24.716"" sš 13° 31´ 44.648"" vd",26317079,"0,6",nafta,"0,008","0,000",n/a,"0,002","0,001",n/a,n/a,n/a
