zdroj_id,nazev,mnozstvi
661270023,oxid siřičitý,0.008
661270023,oxidy dusíku,0.002
661270023,oxid uhelnatý,0.002
661270023,organické látky vyjádřené jako TOC,0.0
627470721,oxidy dusíku,0.069
627470721,oxid uhelnatý,0.002
627470721,organické látky vyjádřené jako TOC,0.561
627470721,těkavé organické látky (VOC),0.035
211501172,tuhé znečišťující látky,0.0
211501172,oxid siřičitý,0.0
211501172,oxidy dusíku,0.028
211501172,oxid uhelnatý,0.008
696291061,těkavé organické látky (VOC),0.615
696290183,oxid uhelnatý,0.0
696290183,těkavé organické látky (VOC),1.862
696290741,těkavé organické látky (VOC),0.508
211670072,oxidy dusíku,0.26
211670072,oxid uhelnatý,0.031
724190023,tuhé znečišťující látky,0.055
724190023,oxid siřičitý,0.038
724190023,oxidy dusíku,0.19
724190023,oxid uhelnatý,0.01
211600642,tuhé znečišťující látky,0.0
211600642,těkavé organické látky (VOC),0.006
669850871,oxidy dusíku,0.035
669850871,oxid uhelnatý,0.001
669850871,těkavé organické látky (VOC),2.961
721590851,tuhé znečišťující látky,0.279
721590851,těkavé organické látky (VOC),47.532
721590751,tuhé znečišťující látky,0.272
721590751,organické látky vyjádřené jako TOC,3.27
721590751,těkavé organické látky (VOC),3.195
211501182,tuhé znečišťující látky,0.0
211501182,oxid siřičitý,0.0
211501182,oxidy dusíku,0.0
211501182,oxid uhelnatý,0.0
211501182,organické látky vyjádřené jako TOC,0.0
211501182,těkavé organické látky (VOC),0.0
211570082,tuhé znečišťující látky,0.0
211670172,amoniak,0.046
703550013,oxidy dusíku,0.049
703550013,oxid uhelnatý,0.091
211501042,tuhé znečišťující látky,0.009
211501042,oxidy dusíku,0.004
211501042,oxid uhelnatý,0.001
211501042,těkavé organické látky (VOC),0.264
211500382,tuhé znečišťující látky,0.001
211500382,oxid siřičitý,0.001
211500382,oxidy dusíku,0.119
211500382,oxid uhelnatý,0.003
211500382,organické látky vyjádřené jako TOC,0.008
211500392,tuhé znečišťující látky,0.001
211500392,oxid siřičitý,0.001
211500392,oxidy dusíku,0.003
211500392,oxid uhelnatý,0.001
211500392,organické látky vyjádřené jako TOC,0.006
211600342,tuhé znečišťující látky,0.185
211600342,oxid siřičitý,9.057
211600342,oxidy dusíku,0.775
211600342,oxid uhelnatý,0.482
211600342,organické látky vyjádřené jako TOC,0.614
211600342,těkavé organické látky (VOC),0.044
211500282,tuhé znečišťující látky,0.0
211500282,oxidy dusíku,0.067
211500282,oxid uhelnatý,0.005
211500282,těkavé organické látky (VOC),2.565
669850731,oxidy dusíku,0.008
669850731,oxid uhelnatý,0.0
669850731,těkavé organické látky (VOC),1.369
696290111,tuhé znečišťující látky,32.791
696290111,oxidy dusíku,92.324
696290111,oxid uhelnatý,128.155
696290111,těkavé organické látky (VOC),846.516
696290111,arsen,0.0
696290111,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.003
696290111,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.012
696290111,"rtuť její sloučeniny, vyjádřené jako Hg",0.0
696290111,polychlorované dibenzodioxiny a dibenzofurany,6.26e-09
696290111,polycyklické aromatické uhlovodíky,6.35e-05
696290111,polychlorované bifenyly,7.1e-10
696290111,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.069
696290111,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.209
772770013,tuhé znečišťující látky,0.0
772770013,oxid siřičitý,0.0
772770013,oxidy dusíku,0.0
772770013,oxid uhelnatý,0.0
772770013,organické látky vyjádřené jako TOC,0.0
696290571,tuhé znečišťující látky,2.092
696290571,oxid siřičitý,358.675
696290571,oxidy dusíku,316.599
696290571,oxid uhelnatý,19.76
696290571,arsen,0.005589
696290571,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.000564
696290571,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.005589
696290571,"rtuť její sloučeniny, vyjádřené jako Hg",0.002262
696290571,polycyklické aromatické uhlovodíky,6.5373e-05
696290571,polychlorované bifenyly,6.54e-10
696290571,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.362177
696290571,plynné sloučeniny chloru vyjádřené jako chlorovodík,35.823879
624570381,tuhé znečišťující látky,0.0
624570381,oxid siřičitý,0.0
624570381,oxidy dusíku,0.048
624570381,oxid uhelnatý,0.017
624570381,organické látky vyjádřené jako TOC,0.0
627470061,tuhé znečišťující látky,5.45
627470061,oxid siřičitý,3.3
627470061,oxidy dusíku,31.7
627470061,oxid uhelnatý,399.95
627470061,organické látky vyjádřené jako TOC,19.92
627470061,těkavé organické látky (VOC),38.06
708800023,těkavé organické látky (VOC),4.057
601700011,tuhé znečišťující látky,0.16
601700011,oxidy dusíku,0.202
601700011,oxid uhelnatý,0.01
601700611,tuhé znečišťující látky,0.034
601700611,oxidy dusíku,0.893
601700611,oxid uhelnatý,0.007
601700611,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.058
601700611,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.013
696570023,organické látky vyjádřené jako TOC,0.115
696570023,amoniak,0.001
780500023,tuhé znečišťující látky,0.0
780500023,oxid siřičitý,0.0
780500023,oxidy dusíku,0.0
780500023,oxid uhelnatý,0.0
780500023,organické látky vyjádřené jako TOC,0.0
780500023,těkavé organické látky (VOC),0.0
780500023,amoniak,0.0
602120811,tuhé znečišťující látky,0.069
602120811,oxidy dusíku,0.036
602120811,oxid uhelnatý,0.002
602120811,organické látky vyjádřené jako TOC,1.822
602120811,těkavé organické látky (VOC),4.353
602120811,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.050999999
600838011,tuhé znečišťující látky,0.009
600838011,oxidy dusíku,0.319
600838011,oxid uhelnatý,0.84
211501302,oxidy dusíku,0.022
211501302,oxid uhelnatý,0.02
211501312,oxidy dusíku,0.258
211501312,oxid uhelnatý,0.071
211570322,těkavé organické látky (VOC),0.002
745286201,tuhé znečišťující látky,1.166
745286201,oxid siřičitý,9.858
745286201,oxidy dusíku,5.406
745286201,oxid uhelnatý,23.045
745286201,organické látky vyjádřené jako TOC,1.522
745286201,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.061363
745286201,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.009563
211502642,oxidy dusíku,0.076
211502642,oxid uhelnatý,0.009
211502292,oxidy dusíku,0.04
211502292,oxid uhelnatý,0.006
211512122,tuhé znečišťující látky,0.017
748150103,tuhé znečišťující látky,0.084
748150103,oxidy dusíku,7.955
748150103,oxid uhelnatý,11.344
747160083,tuhé znečišťující látky,0.003
747160083,oxidy dusíku,0.012
747160083,oxid uhelnatý,0.003
211500162,tuhé znečišťující látky,0.001
211500162,oxidy dusíku,0.022
211500162,oxid uhelnatý,0.031
652080551,tuhé znečišťující látky,0.043
652080551,oxidy dusíku,5.74
652080551,oxid uhelnatý,10.05
211570222,tuhé znečišťující látky,0.004
211570222,oxidy dusíku,0.003
211570222,oxid uhelnatý,0.008
211670102,tuhé znečišťující látky,0.01
211670102,oxidy dusíku,0.019
211670102,oxid uhelnatý,0.1
211402082,tuhé znečišťující látky,0.041
211402082,oxidy dusíku,0.039
211402082,oxid uhelnatý,0.001
211402082,těkavé organické látky (VOC),1.442
617190063,oxidy dusíku,3.117
617190063,oxid uhelnatý,4.023
211470052,těkavé organické látky (VOC),0.306
672860551,tuhé znečišťující látky,0.002
672860551,oxid siřičitý,2.307
672860551,oxidy dusíku,9.583
672860551,oxid uhelnatý,2.484
672860551,organické látky vyjádřené jako TOC,0.007
672860551,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.000922776
672860551,arsen,0.000922776
672860551,chrom (bez šestimocného chromu),0.003957
672860551,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.001313182
672860551,"kobalt a jeho sloučeniny, vyjádřené jako Co",0.000230694
672860551,"mangan a jeho sloučeniny, vyjádřené jako Mn",0.009861284
672860551,"měď a její sloučeniny, vyjádřené jako Cu",0.01323829
672860551,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.007240245
672860551,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.006388451
672860551,"rtuť její sloučeniny, vyjádřené jako Hg",0.000518174
672860551,"thalium a jeho sloučeniny, vyjádřené jako Tl",0.000922776
672860551,"vanad a jeho sloučeniny, vyjádřené jako V",0.001135725
672860551,polychlorované dibenzodioxiny a dibenzofurany,4.6e-09
672860551,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.072757
672860551,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.044364
689290053,těkavé organické látky (VOC),0.017
211400092,tuhé znečišťující látky,0.405
211400092,oxidy dusíku,0.001
211400092,oxid uhelnatý,0.0
211400112,oxidy dusíku,0.002
211400112,oxid uhelnatý,0.001
211400112,těkavé organické látky (VOC),0.16
703560361,oxidy dusíku,0.237
703560361,oxid uhelnatý,0.015
703560361,těkavé organické látky (VOC),2.336
703560361,trichlormethan,0.0062
703560361,dichlormethan,0.0024
692810063,tuhé znečišťující látky,0.34
672710501,tuhé znečišťující látky,0.0
672710501,oxid siřičitý,0.0
672710501,oxidy dusíku,0.0
672710501,oxid uhelnatý,0.0
672710501,organické látky vyjádřené jako TOC,0.0
672710501,těkavé organické látky (VOC),0.0
672710501,amoniak,0.0
672710143,oxidy dusíku,0.298
672710143,oxid uhelnatý,0.011
211170102,tuhé znečišťující látky,1.106
643750021,tuhé znečišťující látky,227.555
643750021,oxid siřičitý,3372.792
643750021,oxidy dusíku,2911.331
643750021,oxid uhelnatý,556.235
643750021,oxid uhličitý,2760681.5
643750021,arsen,0.02705466
643750021,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.011600714
643750021,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.149962634
643750021,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.139497787
643750021,"rtuť její sloučeniny, vyjádřené jako Hg",0.171645761
643750021,polychlorované dibenzodioxiny a dibenzofurany,4.84427e-07
643750021,polycyklické aromatické uhlovodíky,0.00088406
643750021,polychlorované bifenyly,2.49796e-07
643750021,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",219.022324
643750021,plynné sloučeniny chloru vyjádřené jako chlorovodík,6.906727
702790013,tuhé znečišťující látky,0.0
702790013,oxid siřičitý,0.0
702790013,oxidy dusíku,0.0
702790013,oxid uhelnatý,0.0
702790013,organické látky vyjádřené jako TOC,0.0
643760011,tuhé znečišťující látky,2.353
643760011,oxid siřičitý,6.15
643760011,oxidy dusíku,24.722
643760011,oxid uhelnatý,63.669
700270163,oxidy dusíku,0.808
700270163,oxid uhelnatý,0.029
643750351,tuhé znečišťující látky,60.491
643750351,oxid siřičitý,869.19
643750351,oxidy dusíku,962.001
643750351,oxid uhelnatý,349.446
643750351,oxid uhličitý,1178214.25
643750351,arsen,0.005476789
643750351,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.005653897
643750351,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.044289745
643750351,"rtuť její sloučeniny, vyjádřené jako Hg",0.04696463
643750351,polychlorované dibenzodioxiny a dibenzofurany,1.34207e-07
643750351,benzo(a)pyren,2.8487e-05
643750351,benzo(b)fluoranten,9.5e-05
643750351,benzo(k)fluoranten,4.3e-05
643750351,"Indeno(1,2,3-cd)pyren",0.000104
643750351,polychlorované bifenyly,6.0396e-08
643750351,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",31.534557
643750351,plynné sloučeniny chloru vyjádřené jako chlorovodík,31.546537
211400752,oxidy dusíku,0.002
211400752,oxid uhelnatý,0.017
211400752,těkavé organické látky (VOC),4.001
692810043,tuhé znečišťující látky,0.389
692810043,oxidy dusíku,0.0
692810043,oxid uhelnatý,0.0
793350023,tuhé znečišťující látky,0.542
793350023,oxidy dusíku,0.012
793350023,oxid uhelnatý,0.0
752840023,tuhé znečišťující látky,0.005
752840023,oxidy dusíku,0.001
752840023,oxid uhelnatý,0.005
679690013,tuhé znečišťující látky,3.78
773500013,tuhé znečišťující látky,0.089
211170192,tuhé znečišťující látky,1.394
211714512,tuhé znečišťující látky,0.022
211470072,tuhé znečišťující látky,0.0
211402452,tuhé znečišťující látky,0.001
211402452,oxid siřičitý,0.0
211402452,oxidy dusíku,0.003
211402452,oxid uhelnatý,0.0
692810471,těkavé organické látky (VOC),1.594
211770012,tuhé znečišťující látky,0.25
211770012,těkavé organické látky (VOC),0.374
211170012,tuhé znečišťující látky,0.258
211170012,těkavé organické látky (VOC),1.006
211100232,těkavé organické látky (VOC),1.033
211100172,tuhé znečišťující látky,0.0
211100172,oxid siřičitý,0.0
211100172,oxidy dusíku,0.04
211100172,oxid uhelnatý,0.008
211100172,organické látky vyjádřené jako TOC,0.002
211700752,těkavé organické látky (VOC),0.68
211470152,tuhé znečišťující látky,0.001
211470152,těkavé organické látky (VOC),1.718
692810271,tuhé znečišťující látky,0.029
692810271,oxid siřičitý,0.016
692810271,oxidy dusíku,4.825
692810271,oxid uhelnatý,0.021
692810271,"antimon a jeho sloučeniny, vyjádřené jako Sb",7e-06
692810271,arsen,7e-06
692810271,"cin a jeho sloučeniny, vyjádřené jako Sn",7e-06
692810271,chrom (bez šestimocného chromu),4e-06
692810271,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.0
692810271,"kobalt a jeho sloučeniny, vyjádřené jako Co",5e-06
692810271,"mangan a jeho sloučeniny, vyjádřené jako Mn",1.3e-05
692810271,"měď a její sloučeniny, vyjádřené jako Cu",6e-06
692810271,"nikl a jeho sloučeniny, vyjádřené jako Ni",8e-06
692810271,"olovo a jeho sloučeniny, vyjádřené jako Pb",2.4e-05
692810271,"selen a jeho sloučeniny, vyjádřené jako Se",1.1e-05
692810271,"vanad a jeho sloučeniny, vyjádřené jako V",6e-06
692810271,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.021179
692810271,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.004255
211402592,tuhé znečišťující látky,0.098
211100452,oxidy dusíku,0.037
211100452,oxid uhelnatý,0.007
672000013,těkavé organické látky (VOC),0.0
616460053,těkavé organické látky (VOC),0.082
672710421,těkavé organické látky (VOC),0.25
672710013,organické látky vyjádřené jako TOC,2.86
787480013,oxidy dusíku,0.81
787480013,oxid uhelnatý,1.03
211700402,těkavé organické látky (VOC),2.89
689290013,tuhé znečišťující látky,0.054
211400792,amoniak,0.001
211400792,sírovodík,3.94
211400792,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.35
211402622,tuhé znečišťující látky,0.61
692810053,organické látky vyjádřené jako TOC,0.051
643758081,tuhé znečišťující látky,1.522
643758081,oxid siřičitý,2.629
643758081,oxidy dusíku,36.194
643758081,oxid uhelnatý,15.347
211170052,tuhé znečišťující látky,0.0
211100652,tuhé znečišťující látky,0.4
211100652,oxidy dusíku,0.009
211100652,oxid uhelnatý,0.002
703560111,tuhé znečišťující látky,11.903
703560111,oxid siřičitý,416.433
703560111,oxidy dusíku,522.804
703560111,oxid uhelnatý,26.714
703560111,organické látky vyjádřené jako TOC,0.055
703560111,těkavé organické látky (VOC),3.392
703560111,amoniak,2.567
703560111,"rtuť její sloučeniny, vyjádřené jako Hg",0.027000001
703560111,polychlorované dibenzodioxiny a dibenzofurany,3.4e-09
703560111,"1,2 - dichlorethan",1.708
703560111,vinylchlorid,1.392
703560111,trichlorethylen,32.446999
703560111,plynné sloučeniny chloru vyjádřené jako chlorovodík,1.943
211402562,oxidy dusíku,0.035
211402562,oxid uhelnatý,0.003
211402562,těkavé organické látky (VOC),0.335
705400691,oxidy dusíku,0.384
705400691,oxid uhelnatý,0.015
705400691,těkavé organické látky (VOC),245.99
672860041,tuhé znečišťující látky,0.316
672860041,oxid siřičitý,0.865
672860041,oxidy dusíku,30.165
672860041,oxid uhelnatý,22.53
672860041,organické látky vyjádřené jako TOC,4.465
672860041,benzen,0.335
672860041,ethylbenzen,7.892
672860041,styren,0.558
672860041,toluen,0.538
672860041,alifatické a aromatické ethery,31.186001
672860041,alkylalkoholy,2.637
672860041,parafíny s výjimkou methanu,46.779999
672860041,pentan,2.819
672718141,oxidy dusíku,4.109
672718141,oxid uhelnatý,28.145
672718141,organické látky vyjádřené jako TOC,6.621
672718071,tuhé znečišťující látky,1.189
672718071,oxid siřičitý,12.225
672718071,oxidy dusíku,106.611
672718071,oxid uhelnatý,10.049
211700322,oxidy dusíku,0.718
211700322,oxid uhelnatý,0.168
211700322,těkavé organické látky (VOC),3.505
672710083,tuhé znečišťující látky,37.393
672710083,oxid siřičitý,850.745
672710083,oxidy dusíku,252.492
672710083,oxid uhelnatý,16.331
672710083,organické látky vyjádřené jako TOC,0.59
672710083,sírovodík,0.1221
211100462,tuhé znečišťující látky,0.339
211100462,"měď a její sloučeniny, vyjádřené jako Cu",1e-06
211100462,Kyselina sirova,0.019
211770062,těkavé organické látky (VOC),0.19
211400482,tuhé znečišťující látky,0.304
211400482,organické látky vyjádřené jako TOC,1.758
617170011,oxid siřičitý,0.008
617170011,oxidy dusíku,1.34
617170011,oxid uhelnatý,0.055
617170011,amoniak,0.069
617170011,"org. sloučeniny chloru, vyjádřené jako Cl",0.2036
211700892,tuhé znečišťující látky,1.155
211400622,těkavé organické látky (VOC),0.18
211402462,tuhé znečišťující látky,0.006
211402462,těkavé organické látky (VOC),0.4
211700812,tuhé znečišťující látky,0.011
618770033,tuhé znečišťující látky,0.079
617840043,tuhé znečišťující látky,0.026
617840043,oxidy dusíku,6.889
617840043,oxid uhelnatý,14.433
211470112,tuhé znečišťující látky,0.0
211470112,oxid siřičitý,0.279
211470112,oxidy dusíku,0.017
211470112,oxid uhelnatý,0.005
211400012,oxidy dusíku,0.238
211400012,oxid uhelnatý,0.01
211870272,oxidy dusíku,4.385
211870272,oxid uhelnatý,8.975
774298201,těkavé organické látky (VOC),5.989
708230123,tuhé znečišťující látky,0.022
708230123,oxid siřičitý,0.226
708230123,oxidy dusíku,0.663
708230123,oxid uhelnatý,0.409
708230123,těkavé organické látky (VOC),0.47
708230123,Kyselina sirova,0.011
708230123,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.002
211802392,organické látky vyjádřené jako TOC,0.039
634240033,organické látky vyjádřené jako TOC,0.03
695198141,tuhé znečišťující látky,0.0
695198141,oxidy dusíku,0.613
695198141,oxid uhelnatý,2.568
695198141,těkavé organické látky (VOC),10.28
211900922,těkavé organické látky (VOC),0.36
211900842,tuhé znečišťující látky,0.0
211900842,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.072
211370072,tuhé znečišťující látky,0.14
211970202,tuhé znečišťující látky,0.453
211902122,tuhé znečišťující látky,0.019
745920033,tuhé znečišťující látky,0.001
723490851,tuhé znečišťující látky,0.096
723490851,oxid siřičitý,0.09
723490851,oxidy dusíku,27.735
723490851,oxid uhelnatý,0.433
723490851,"antimon a jeho sloučeniny, vyjádřené jako Sb",0.00022299
723490851,arsen,0.00011097
723490851,"cin a jeho sloučeniny, vyjádřené jako Sn",0.00011957
723490851,chrom (bez šestimocného chromu),0.000117
723490851,"kadmium a jeho sloučeniny, vyjádřené jako Cd",1.12e-05
723490851,"kobalt a jeho sloučeniny, vyjádřené jako Co",2.324e-05
723490851,"mangan a jeho sloučeniny, vyjádřené jako Mn",3.194e-05
723490851,"měď a její sloučeniny, vyjádřené jako Cu",5.767e-05
723490851,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.00011097
723490851,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.00423514
723490851,"selen a jeho sloučeniny, vyjádřené jako Se",0.00011097
723490851,"vanad a jeho sloučeniny, vyjádřené jako V",0.00011097
723490851,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.534
723490851,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.086
211802832,oxidy dusíku,0.002
211802832,oxid uhelnatý,0.001
211870212,oxidy dusíku,0.22
211870212,oxid uhelnatý,0.0
751860053,tuhé znečišťující látky,0.673
211802662,tuhé znečišťující látky,0.848
708230023,oxidy dusíku,16.321
708230023,oxid uhelnatý,0.918
211870262,těkavé organické látky (VOC),0.955
211801242,tuhé znečišťující látky,0.056
211801242,oxid siřičitý,0.878
211801242,oxidy dusíku,0.383
211801242,oxid uhelnatý,0.018
211801242,organické látky vyjádřené jako TOC,0.056
708230081,těkavé organické látky (VOC),4.204
211801262,tuhé znečišťující látky,0.013
211801262,oxidy dusíku,0.221
211801262,oxid uhelnatý,0.558
211801262,těkavé organické látky (VOC),2.287
211300072,tuhé znečišťující látky,0.003
211300072,oxid siřičitý,0.002
211300072,oxidy dusíku,0.311
211300072,oxid uhelnatý,0.051
211300072,organické látky vyjádřené jako TOC,0.01
211902152,tuhé znečišťující látky,0.97
211902152,oxid siřičitý,0.67
211902152,oxidy dusíku,6.31
211902152,oxid uhelnatý,10.61
708230541,tuhé znečišťující látky,0.009
708230541,oxid siřičitý,0.004
708230541,oxidy dusíku,0.577
708230541,oxid uhelnatý,0.142
708230541,organické látky vyjádřené jako TOC,0.028
708230541,tetrachlorethylen,1.176
709750291,tuhé znečišťující látky,0.045
709750291,oxidy dusíku,0.093
709750291,oxid uhelnatý,0.005
709750291,organické látky vyjádřené jako TOC,2.566
709750291,těkavé organické látky (VOC),1.003
211801922,tuhé znečišťující látky,0.103
211801922,oxid siřičitý,4.417
211801922,oxidy dusíku,0.926
211801922,oxid uhelnatý,0.224
211801922,těkavé organické látky (VOC),0.105
653740023,tuhé znečišťující látky,3.928
211870162,těkavé organické látky (VOC),0.002
211300602,oxidy dusíku,0.16
211300602,oxid uhelnatý,0.015
211300642,oxidy dusíku,0.117
211300642,oxid uhelnatý,0.036
211803162,tuhé znečišťující látky,0.001
211803162,oxid siřičitý,0.0
211803162,oxidy dusíku,0.039
211803162,oxid uhelnatý,0.026
645020021,tuhé znečišťující látky,0.022
645020021,oxid siřičitý,0.01
645020021,oxidy dusíku,1.009
645020021,oxid uhelnatý,0.079
645020021,organické látky vyjádřené jako TOC,0.048
211300892,tuhé znečišťující látky,0.017
211300892,oxidy dusíku,0.243
211300892,oxid uhelnatý,0.498
211300892,organické látky vyjádřené jako TOC,0.073
211300892,těkavé organické látky (VOC),2.44
793830023,tuhé znečišťující látky,0.0
211970212,oxidy dusíku,0.418
211970212,oxid uhelnatý,0.0
211900162,oxidy dusíku,0.115
211900162,oxid uhelnatý,0.0
211901672,těkavé organické látky (VOC),0.715
693280051,tuhé znečišťující látky,0.571
693280051,oxid siřičitý,1.419
693280051,oxidy dusíku,2.853
693280051,oxid uhelnatý,0.688
693280051,organické látky vyjádřené jako TOC,0.091
693280051,amoniak,0.046
693280051,oxid uhličitý,2716.95
693280051,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.065
693280051,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.148
708238111,oxidy dusíku,0.566
708238111,oxid uhelnatý,0.027
708238111,těkavé organické látky (VOC),49.973
634240023,tuhé znečišťující látky,0.049
634240023,oxidy dusíku,0.385
634240023,oxid uhelnatý,0.182
211801892,oxidy dusíku,0.003
211801892,oxid uhelnatý,0.0
211801892,těkavé organické látky (VOC),3.231
211901982,oxidy dusíku,0.01
211901982,oxid uhelnatý,0.002
695190063,tuhé znečišťující látky,0.003
708230771,oxidy dusíku,1.073
708230771,oxid uhelnatý,0.019
708230771,těkavé organické látky (VOC),2.108
211803152,oxidy dusíku,0.013
211803152,oxid uhelnatý,0.001
708230033,tuhé znečišťující látky,0.067
769640013,tuhé znečišťující látky,0.39
769640013,oxidy dusíku,0.572
769640013,oxid uhelnatý,0.626
769640013,organické látky vyjádřené jako TOC,10.016
769640013,těkavé organické látky (VOC),1.036
769640013,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.0017
211801512,tuhé znečišťující látky,0.006
211801512,oxidy dusíku,0.475
211801512,oxid uhelnatý,0.116
211801512,organické látky vyjádřené jako TOC,0.955
211801512,těkavé organické látky (VOC),0.39
211900352,organické látky vyjádřené jako TOC,0.222
211900352,těkavé organické látky (VOC),0.856
708230251,tuhé znečišťující látky,0.022
708230251,oxid siřičitý,0.01
708230251,oxidy dusíku,1.618
708230251,oxid uhelnatý,0.008
708230251,organické látky vyjádřené jako TOC,0.141
211900872,těkavé organické látky (VOC),0.233
211900392,oxidy dusíku,0.141
211900392,oxid uhelnatý,0.07
774280013,oxidy dusíku,0.0
774280013,oxid uhelnatý,0.0
713400013,oxidy dusíku,9.448
713400013,oxid uhelnatý,8.144
723490261,oxidy dusíku,0.77
723490261,oxid uhelnatý,0.063
670620023,tuhé znečišťující látky,0.012
670620023,oxidy dusíku,0.285
670620023,oxid uhelnatý,0.093
670620023,organické látky vyjádřené jako TOC,0.011
651180301,tuhé znečišťující látky,0.026
651180301,oxidy dusíku,0.129
651180301,oxid uhelnatý,0.824
211970242,těkavé organické látky (VOC),0.0
708230261,oxidy dusíku,3.921
708230261,oxid uhelnatý,0.515
693280013,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.008
695190073,tuhé znečišťující látky,0.087
211300112,tuhé znečišťující látky,0.0
211300112,oxid siřičitý,0.0
211300112,oxidy dusíku,0.0
211300112,oxid uhelnatý,0.0
211300112,organické látky vyjádřené jako TOC,0.0
211300112,těkavé organické látky (VOC),0.0
211300112,amoniak,0.0
793830141,tuhé znečišťující látky,0.267
793830141,oxidy dusíku,0.65
793830141,oxid uhelnatý,0.179
793830141,těkavé organické látky (VOC),136.764
708230071,tuhé znečišťující látky,0.001
708230071,oxid siřičitý,0.004
708230071,oxidy dusíku,0.084
708230071,oxid uhelnatý,0.014
708230521,tuhé znečišťující látky,1.05
708230521,oxid siřičitý,58.9
708230521,oxidy dusíku,9.57
708230521,oxid uhelnatý,9.87
211900662,tuhé znečišťující látky,0.0
211900662,oxidy dusíku,0.032
211900662,oxid uhelnatý,0.012
211900662,organické látky vyjádřené jako TOC,0.005
787550013,tuhé znečišťující látky,0.038
787550013,oxidy dusíku,0.053
787550013,oxid uhelnatý,0.019
708230511,oxidy dusíku,2.225
708230511,oxid uhelnatý,0.017
211801862,oxidy dusíku,0.041
211801862,oxid uhelnatý,0.002
211900822,tuhé znečišťující látky,1.159
211900822,oxidy dusíku,0.033
211900822,oxid uhelnatý,0.064
708998181,tuhé znečišťující látky,0.226
708998181,oxidy dusíku,2.206
708998181,oxid uhelnatý,0.096
708998181,těkavé organické látky (VOC),3.455
708998181,"cin a jeho sloučeniny, vyjádřené jako Sn",5e-06
708998181,chrom šestimocný,6.2e-05
708998181,"kadmium a jeho sloučeniny, vyjádřené jako Cd",5.43e-06
708998181,"měď a její sloučeniny, vyjádřené jako Cu",0.000109
708998181,"nikl a jeho sloučeniny, vyjádřené jako Ni",1.3e-05
708998181,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.0001974
708998181,"org. sloučeniny fluoru, vyjádřené jako F",0.002768
708998181,"org. sloučeniny chloru, vyjádřené jako Cl",0.005142
708998181,kyanidy vyjádřené jako CN,0.000203
708998181,silné anorganické kyseliny,0.000914
212200212,tuhé znečišťující látky,0.0
212200212,oxid siřičitý,0.0
212200212,oxidy dusíku,0.04
212200212,oxid uhelnatý,0.01
212200212,organické látky vyjádřené jako TOC,0.0
212270352,organické látky vyjádřené jako TOC,0.268
212270352,těkavé organické látky (VOC),4.083
210300882,tuhé znečišťující látky,0.03
210300882,oxid siřičitý,0.004
210300882,oxidy dusíku,0.04
210300882,oxid uhelnatý,0.124
210300882,organické látky vyjádřené jako TOC,0.056
212201702,oxidy dusíku,0.09
212201702,oxid uhelnatý,0.013
212201702,těkavé organické látky (VOC),0.723
623458141,oxidy dusíku,0.076
623458141,oxid uhelnatý,0.291
623458141,těkavé organické látky (VOC),1.903
212202972,těkavé organické látky (VOC),0.203
212203032,oxidy dusíku,0.212
212203032,oxid uhelnatý,0.009
212200522,tuhé znečišťující látky,1.239
