id,nazev,nace,nuts3,ulice_cp,psc_obec,adm,x,y,lat,lon,prikon,nox,so2,co,co2,tzl,voc,amoniak,ostatni,paliva
531570252,TS ŽAMBERK - Kompostárna,812900,CZ053,Písečská 38,564 01 Dlouhoňovice,18105025,-599070.129999999,-1063780.2600000016,50.06102410352527,16.44982577268973,,0,0,0,0,0,0,0,0,
752441221,TULACH CZ s.r.o. - laminovna Sopotnice,222900,CZ053,237,561 15 Sopotnice,5649455,-607305.5100000016,-1062309.5100000016,50.06599902608106,16.333241710171777,0.4,0.071,0,0.018,0,0,0.151,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
531300612,"UO TEX, s.r.o. - závod",139500,CZ053,Sokolská 5,562 04 Ústí nad Orlicí,24732257,-606425.3299999982,-1072949.2300000004,49.97180751997704,16.361911104574084,0.8,0.238,0,0.172,0,0.052,0,0,0,hnědé uhlí tříděné
531370252,URBAN Technik s.r.o.,282900,CZ053,31,561 16 Libchavy,5626421,-603909.1799999997,-1071262.5199999996,49.98937921030197,16.394179944631485,,0,0,0,0,0,1.299,0,0.076,
628911231,"USSPA, s.r.o. - laminovna Dolní Dobrouč",325000,CZ053,384,561 02 Dolní Dobrouč,17955530,-596627.3500000015,-1071281.3200000003,49.99638752698244,16.495151055303513,1.2,0.006,0,0.002,0,0,0.31,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
531500702,"VaK Jablonné nad Orlicí, a.s. - Letohrad",360000,CZ053, 282,561 51 Letohrad,25860747,-596503.9699999988,-1067520.5199999996,50.030119255661646,16.49114428035872,,0,0,0,0,0,0,0,0,
794360083,VÁŽEME s.r.o.,467400,CZ053,Klostermanova 516,564 01 Žamberk,18118461,-599097.5399999991,-1061982.6499999985,50.07706128697718,16.44669424372164,,0,0,0,0,0.495,3.094,0,0,
788220243,Vladimír Slavík,014200,CZ053,Šnakov 118,566 01 Vysoké Mýto,5717663,-621958.8200000003,-1070885.0700000003,49.97458708425697,16.143501578192822,1.0,0.038,0,0,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
621750213,"Vodárenská společnost Česká Třebová, s.r.o.",360000,CZ053,219,560 02 Česká Třebová,25101668,-601512.8000000007,-1079064.370000001,49.92202867862054,16.439330258663954,,0,0,0,0,0,0,0,0,
531401252,Vodovody a kanalizace Jablonné nad Orlicí - ČOV Choceň,360000,CZ053,,565 01 Choceň,,,,,,,0,0,0,0,0,0,0,0,
530600432,"Vodovody a kanalizace Jablonné nad Orlicí, a.s. - Lanškroun",360000,CZ053,Lidická 972,563 01 Lanškroun,,,,,,,0,0,0,0,0,0,0,0,
620760013,Vysokozdvižné vozíky s.r.o.,331200,CZ053,298,561 61 Červená Voda,17931720,-578418.879999999,-1069735.9299999997,50.027766909262986,16.74540905750085,,0,0,0,0,0,2.979,0,0,
770460053,"Wotan Forest, a.s., OPO Třebovice",162400,CZ053,262,561 24 Třebovice,18083919,-598226.620000001,-1085676.5799999982,49.86616427245359,16.494854166894207,1.7,0.092,0.019,0.355,0,0.046,0,0,0,dřevní biomasa
530600222,Základní škola Jindřicha Pravečka - Výprachtice,853110,CZ053,390,561 34 Výprachtice,18095534,-584726.9800000004,-1073608.8099999987,49.987121760788774,16.663644285382542,0.7,0.359,1.477,0.146,0,0.111,0,0,0.025,hnědé uhlí tříděné
530609422,ZAPA beton a.s. - Betonárna Lanškroun,236300,CZ053,Nádražní 819,563 01 Lanškroun,18012655,-590548.5799999982,-1081977.7300000004,49.906701486099934,16.595497175543397,,0,0,0,0,0.499,0,0,0,
775270043,ZAPA beton a.s. - betonárna Ústí nad Orlicí,236300,CZ053,Vrbová 655,562 01 Ústí nad Orlicí,24741663,-604250.9499999993,-1073624.8399999999,49.96793061706188,16.393076384399418,,0,0,0,0,0.064,0,0,0,
531401942,ZAPA beton a.s. - Betonárna Vysoké Mýto,236300,CZ053,Husova 542,566 01 Vysoké Mýto,,,,,,,0,0,0,0,0.256,0,0,0,
531570352,Zemědělská a.s. Bystřec - BPS,015000,CZ053,,561 54 Bystřec,,,,,,1.4,8.736,2.428,11.928,0,0.232,0,0,0,bioplyn
699831101,Zemědělské družstvo Mostek - Středisko Mostek,015000,CZ053,,565 01 Choceň,,,,,,2.3,12.787,0,0.205,0,0,0,0,0,bioplyn
767268331,Zemědělsko obchodní družstvo Zálší - BPS Tisová,015000,CZ053,,566 01 Tisová,,,,,,2.4,9.486,0,21.415,0,0,0,0,0,bioplyn
531402612,Zemědělsko obchodní družstvo Zálší - DVO Loučky,015000,CZ053,,565 01 Svatý Jiří,,,,,,0.7,0.076,0,0.003,0,0.021,0.483,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
633930023,Zemědělsko obchodní družstvo Zálší - Dvořisko (výroba oken),015000,CZ053,U Dvořiska 1733,565 01 Choceň,27082547,-618580.6900000013,-1071076.210000001,49.97631999802166,16.190596319607245,,0,0,0,0,0,0.0,0,0,
746220093,Zemědělsko-obchodní družstvo Žichlínek - BPS Sázava,015000,CZ053,,563 01 Sázava,,,,,,2.8,6.849,5.656,1.216,0,0.287,0,0,0,bioplyn
530600552,Zemědělsko-obchodní družstvo Žichlínek - Damníkov,015000,CZ053,,561 23 Damníkov,,,,,,,0,0,0,0,0,0,0,0,
530600572,Zemědělsko-obchodní družstvo Žichlínek - Luková,015000,CZ053,181,561 23 Luková,18027628,-590774.3000000007,-1085457.870000001,49.87537473721533,16.597586489291306,1.9,12.973,0,18.608,0,0,0,0,0,bioplyn
678920411,Zemědělsko-obchodní družstvo Žichlínek - Prasečák Sázava,015000,CZ053,40,563 01 Sázava,18063268,-585822.25,-1083084.3999999985,49.90136382516034,16.66256340111568,1.7,0.0,0.0,0.0,0,0.0,0,0,0,"nafta;topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
530600492,Zemědělsko-obchodní družstvo Žichlínek - Žichlínek,015000,CZ053,200,563 01 Žichlínek,18108440,-587721.379999999,-1085895.6900000013,49.874406992528485,16.64046840025642,1.3,0.816,0,0.408,0,0,0,0,0,
531401222,"ZEPO, a.s. Leština - středisko Doubravice",015000,CZ053,65,539 44 Leština,28342704,-626225.2300000004,-1081510.2199999988,49.875308653250784,16.10131892259179,2.3,11.168,0,0.267,0,0,0,0,0,"bioplyn;plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
531500802,"ZEZ SILKO, s.r.o. - Žamberk",279000,CZ053,Pod Černým lesem 683,564 01 Žamberk,18120130,-595922.0399999991,-1061528.620000001,50.08423903827577,16.49010151100985,1.2,0.376,0,0.26,0,0.084,0.645,0,0.008,hnědé uhlí tříděné
685300023,ŽPSV s.r.o. závod Litice nad Orlicí,236100,CZ053,60,561 86 Záchlumí,17927307,-603473.9200000018,-1060170.3900000006,50.088927577613106,16.38313249814308,0.9,0.083,0.468,0.006,0,0.481,0,0,0.013,hnědé uhlí tříděné
603230013,"ŽPSV s.r.o. Závod Litice nad Orlicí, provoz Běstovice",236100,CZ053,119,565 01 Běstovice,26939258,-616377.4899999984,-1067150.8000000007,50.013622070635684,16.214952708206585,,0,0,0,0,0.232,0,0,0,
641550033,"A+ Generation, s.r.o., KGJ Holýšov",351100,CZ032,Pod Makovým vrchem 582,345 62 Holýšov,26840669,-844078.5599999987,-1083690.129999999,49.59353480837927,13.110178048771415,2.4,0.372,0,0.257,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320200992,AGROPODNIK DOMAŽLICE a. s. - areál Domažlice,467100,CZ032,Masarykova 523,344 01 Domažlice,6897631,-858008.7199999988,-1100313.710000001,49.426492635944165,12.955649775140405,,0,0,0,0,0.001,0.054,0,0,
722860043,"ARIMEX TRADE s.r.o., provoz Poběžovice",462100,CZ032,Hostouňská 45,345 22 Poběžovice,6843557,-866839.9400000013,-1087597.2199999988,49.52697573125089,12.807804962996773,,0.001,0,0.059,0,0.006,0,0,0,
644870043,AZ-CZECH s.r.o.,257300,CZ032,Průmyslová 307,346 01 Horšovský Týn,77961781,-858088.1499999985,-1087411.620000001,49.54096838520002,12.926809375775806,0.7,0.038,0,0.002,0,0.004,1.076,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
630850163,Beton Union Plzeň s.r.o. - Betonárka Domažlice,236400,CZ032,Masarykova 523,344 01 Domažlice,6897631,-858008.7199999988,-1100313.710000001,49.426492635944165,12.955649775140405,,0,0,0,0,0.007,0,0,0,
644870033,Beton Union Plzeň s.r.o. - Betonárka Horšovský Týn,236400,CZ032,Polní 98,346 01 Horšovský Týn,6772510,,,,,,0,0,0,0,0.004,0,0,0,
320270342,BIOENERPO - Bioplynová stanice Mrákov,351100,CZ032,,345 01 Mrákov,,,,,,1.1,1.827,0.834,3.593,0,0.007,0,0,0,bioplyn
320201962,"Cingroš Valentýn - Pilařská výroba, Bělá nad Radbuzou",161000,CZ032,Nádražní,345 26 Bělá nad Radbuzou,6733786,-872174.4400000013,-1079643.25,49.58999845074475,12.71760353949337,,0,0,0,0,0.023,0,0,0,
644870083,"COLAS CZ, a.s. - Valdorf",421100,CZ032,,346 01 Horšovský Týn,,,,,,,8.806,26.456,4.848,0,0.11,0,0,0,
320270352,"COLAS CZ, a.s. Kamenolom Svržno",421100,CZ032,,345 25 Hostouň,,,,,,,0,0,0,0,2.936,0,0,0,
664670043,"ČEZ Energetické služby, s.r.o. - služby Plynová kotelna Kdyně",352200,CZ032,Nádražní,345 06 Kdyně,81050305,-852880.5300000012,-1105313.8200000003,49.38923424285416,13.036145816589338,8.7,0.108,0,0.001,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
664670053,"ČEZ Energo, s.r.o. - kogenerační jednotka Kdyně",351100,CZ032,,345 06 Kdyně,,,,,,2.4,1.826,0,0.433,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320270112,DIESELWORX s.r.o.,282900,CZ032,63,344 01 Nový Kramolín,40403335,-867722.4899999984,-1093210.129999999,49.475889492024855,12.8079903047002,,0,0,0,0,0.007,0,0,0,
630850083,DOLAK trade s.r.o.,256000,CZ032,Prokopa Velikého 691,344 01 Domažlice,31011349,-859215.2100000009,-1097783.1799999997,49.44727659882935,12.933781690014126,0.7,0.033,0.0,0.008,0,0.001,0,0,0.002,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320200842,"Domažlická správa nemovitostí - Kovařovicova, Domažlice",353010,CZ032,Kovařovicova 274,344 67 Domažlice,,,,,,5.4,0.51,0,0.006,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
630850101,"Domažlická správa nemovitostí - Švabinského, Domažlice",353010,CZ032,Švabinského 564,344 01 Domažlice,31363261,-859463.0300000012,-1097732.9800000004,49.44737480811989,12.930298050418957,12.7,2.4,0,0.04,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
630850113,DTS Do - Kompostárna Domažlice,381100,CZ032,Masarykova 388,344 01 Domažlice,6896421,-857565.0799999982,-1099757.3999999985,49.432054476216884,12.960497098616386,,0,0,0,0,0,0,0,0,
320270062,EBM - METALTEC k.s.,331300,CZ032,Chrastavická 217,344 01 Domažlice,6752641,-858511.3500000015,-1098778.370000001,49.43942475321892,12.945508080292461,,0,0,0,0,0,1.06,0,0,
722860053,Energie Poběžovice s.r.o. - BPS Poběžovice,351100,CZ032,Hostouňská 45,345 22 Poběžovice,6843557,-866839.9400000013,-1087597.2199999988,49.52697573125089,12.807804962996773,4.6,6.814,0,2.923,0,0.043,0,0,0,bioplyn
630850203,et Euro Teplo a.s. - lakovna,252100,CZ032,Cihlářská 452,344 01 Domažlice,6896995,-858595.3000000007,-1099558.7600000016,49.43237620928088,12.946041379422592,,0,0,0,0,0.004,0,0,0.26,
641550371,EvoBus Česká republika s.r.o.,293200,CZ032,K EvoBusu 610,345 62 Holýšov,26203022,-844413,-1083092,49.598386682647124,13.104335117499579,13.4,2.011,0,0.63,0,0.232,3.373,0,0.8,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320400522,"FADIS OSIVA s.r.o. Horšovský Týn - sušárna, kotelna, ČS",015000,CZ032,Domažlická 36,346 01 Horšovský Týn,6771904,-856988.2699999996,-1089880.539999999,49.52058367795445,12.94713600253309,4.8,0.005,0,0.0,0,0,0,0,0,"plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
630850023,Gebhardt Logistic Solutions s.r.o.,259900,CZ032,Masarykova 549,344 01 Domažlice,6897843,-857810.4499999993,-1099684.2600000016,49.432360676038286,12.956998726515238,1.3,0.0,0,0.0,0,0,0,0,0.0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320402432,Gerresheimer Horsovsky Tyn spol. s r.o.,222900,CZ032,Zahradní 282,346 01 Horšovský Týn,25643398,-857752.3999999985,-1087885.210000001,49.53723349642342,12.932412447908941,1.2,0.02,0.0,0.008,0,0.0,4.401,0,0,nafta;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320201892,"HATEC CZ s.r.o. - Kovovýroba, Zahořany",293200,CZ032, 135,345 47 Zahořany,,,,,,,0,0,0,0,0,0.99,0,0,
644960013,HBL FARMY s.r.o. - rychlovýkrm Horšov,015000,CZ032,24,346 01 Horšovský Týn,6778925,-857931.8500000015,-1086872.6400000006,49.5459744258577,12.927780165586668,,0,0,0,0,0,0,0,0,nafta
320202182,Heidrive s.r.o - Mrákov,271100,CZ032, 142,345 01 Mrákov,6805914,-857990,-1103454,49.39862799225341,12.962640131217807,,0,0,0,0,0,0.211,0,0,
320400642,Chodská pila - Srnka s.r.o. Horšovský Týn,161000,CZ032,Polní 198,346 01 Horšovský Týn,6773516,-856572.4800000004,-1089025.4400000013,49.528760627142425,12.950968790909679,1.0,1.592,0,1.05,0,0.074,0,0,0,dřevní biomasa
320270382,"Kami s.r.o._Bioplynová stanice Úsilov, 345 06, Úsilov 49",352100,CZ032,49,345 06 Úsilov,41835522,-845944.2600000016,-1105572.4699999988,49.39654055391159,13.131101468957477,1.6,4.41,0,14.033,0,0.035,0,0,0,bioplyn
704160013,Karel Lorenc - Betonárna,494100,CZ032,,345 62 Holýšov,,,,,,,0,0,0,0,0.009,0,0,0,
630850153,Karpem Reality s.r.o. - betonárka,682020,CZ032,Prokopa Velikého 572,344 01 Domažlice,6891969,-859186.9400000013,-1097691.789999999,49.44812789400838,12.933970181118287,,0,0,0,0,0.005,0,0,0,
630850151,KDYNIUM a.s.,245210,CZ032,Nádražní 104,345 06 Kdyně,6792782,-852990.129999999,-1105472.5300000012,49.387672026644324,13.034992412164428,1.9,0.333,0,0.213,0,0.497,0,0,6.285407490363,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
746900013,KOVO TOMANDL CNC s.r.o.,259900,CZ032,13,344 01 Zahořany,6858091,-855204.370000001,-1099642.6000000015,49.43637303087868,12.992401605850224,,0,0,0,0,0,0,0,0,
644870023,"LAZCE-GIS, spol. s r. o.",381200,CZ032,15,346 01 Horšovský Týn,26203111,-855952.3900000006,-1090184.6400000006,49.519333159831184,12.961921861005637,,0,0,0,0,0,0,0,0,
320270432,"LB MINERALS, s.r.o. - lom Mračnice",081200,CZ032,,345 22 Meclov,6845444,-866590.9400000013,-1089346.379999999,49.51179825839506,12.815008319616453,,0,0,0,0,0.0,0,0,0,
700460013,"LB MINERALS, s.r.o. - lom Mutěnín",081200,CZ032,,345 25 Mutěnín,,,,,,,0,0,0,0,0.076,0,0,0,
320402252,"LB MINERALS, s.r.o. - Meclov",081200,CZ032,71,345 21 Meclov,6821324,-862465.5,-1090216.379999999,49.50990349306952,12.873153092233641,,0.009,0,0.002,0,0.843,0,0,0,
320202632,"LB MINERALS, s.r.o., v.j. Chodsko - Luženičky",081200,CZ032,,344 01 Luženičky,,,,,,,0,0,0,0,0.007,0,0,0,
320202622,"LB MINERALS, s.r.o., v.j. Chodsko - Poběžovice",081200,CZ032,Masarykova 286,345 22 Poběžovice,6845444,-866590.9400000013,-1089346.379999999,49.51179825839506,12.815008319616453,,0,0,0,0,1.726,0,0,0,
320202642,"LB MINERALS, s.r.o., v.j. Chodsko - Ždánov",081200,CZ032,,344 01 Ždánov,,,,,,,0,0,0,0,0.021,0,0,0,
320201642,LST a.s. - Hostouň,024000,CZ032,Petra Bezruče,345 25 Hostouň,,,,,,3.0,3.496,0.202,6.483,0,1.341,0,0,0,dřevní biomasa
321251292,MAHLE Behr Holýšov s.r.o.,265100,CZ032,Politických vězňů 676,345 62 Holýšov,26235056,-844794,-1082783,49.60060513703705,13.098469834489553,1.5,0.052,0.0,0.014,0,0.009,0.088,0,0,nafta;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
666230113,Max Bögl Czech s.r.o. - kamenolom Tisová,081100,CZ032,,345 01 Mrákov,,,,,,,0,0,0,0,5.102,0,0,0,
320400652,Meclovská zemědělská a.s. - středisko 020 Meclov,015000,CZ032, 72,346 01 Meclov,28066979,-858746,-1094162,49.480094847501675,12.93238243755228,2.4,2.149,0.98,4.224,0,0.008,0,0,0,bioplyn;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320203552,Mech-tec s.r.o.,259900,CZ032,147,345 06 Kdyně,6791662,-851273.3099999987,-1107498.9100000001,49.372055231313304,13.062661609683737,,0.028,0.0,0.005,0,0.0,0,0,0,
692370301,Niehoff Nábytek k.s. - výroba nábytku,310900,CZ032,184,345 21 Meclov,26366053,-861767.5599999987,-1091584.629999999,49.49873675727852,12.88563041956974,3.9,0.98,0,0.672,0,0.177,14.133,0,3.858,dřevní biomasa
722930033,Pavel Trhlík - Pila Pocinovice,433200,CZ032,,345 09 Pocinovice,,,,,,,0,0,0,0,0.01,0,0,0,
320400422,PeHToo a.s.,222900,CZ032,Masarykova 194,346 01 Horšovský Týn,6776639,-858184.2899999991,-1088004.8000000007,49.53556542207771,12.92677660624972,0.4,0.017,0,0.002,0,0,0,0,0.006,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
768060013,Pfeifer Holz s.r.o. - provoz Trhanov,162100,CZ032,72,345 33 Trhanov,6872611,-866487.1700000018,-1099691.9800000004,49.42008614861225,12.838886955996243,14.3,3.346,0.061,6.741,0,0.84,0,0,0.154,dřevní biomasa;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
774740261,Podhoran Černíkov a.s. - středisko Úsilov,162400,CZ032,,345 06 Úsilov,,,,,,0.6,0,0,0,0,0.035,0,0,0,
630858081,"Primagra, a.s. - VKS, Sila Domažlice",109100,CZ032,Cihlářská 511,344 01 Domažlice,6897525,-858432.75,-1099817.1000000015,49.430309502275364,12.948809756629766,4.2,0.378,0,0.004,0,0.003,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320202432,"proHeq (CZ) s.r.o. - Výroba nerezového nádobí, Domažlice",259900,CZ032,U Pískovny 308,344 01 Domažlice,27951464,-861220.9600000009,-1097751.3000000007,49.44474336998688,12.906393503366987,1.3,0.295,0,0.004,0,0.012,0,0,0.005,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320202832,"promiro s.r.o. - Výroba zrcadel, Domažlice",231200,CZ032,Cihlářská 520,344 01 Domažlice,6897606,-858489.6999999993,-1100041.129999999,49.42824002812336,12.948515397033807,0.3,0.157,0,0.039,0,0,1.31,0,0.737,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
768060023,PRVNÍ CHODSKÁ TESARIO - Trhanov,162300,CZ032,5,345 33 Trhanov,6871968,-865830.1799999997,-1099793.8399999999,49.420110169753116,12.848049943606553,1.4,0.007,0,0.016,0,0.001,0,0,0,dřevní biomasa
787350013,"Recyklujeme - Kompostujeme s.r.o., Kompostárna Všeruby",382100,CZ032,,345 07 Všeruby,,,,,,,0,0,0,0,0,0,0,0,
320202422,ROC - Galvanik s.r.o. - Domažlice,256100,CZ032,Chrastavická 217,344 01 Domažlice,6752641,-858511.3500000015,-1098778.370000001,49.43942475321892,12.945508080292461,0.3,0.246,0,0.006,0,0.011,2.079,0,0.022,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320203542,Rosenberg s.r.o. - Klenčí pod Čerchovem,271100,CZ032, 101,345 34 Klenčí pod Čerchovem,6801731,-867957.1900000013,-1097713.379999999,49.43557377893613,12.814582992147724,0.3,0.005,0,0.002,0,0,0.828,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320200772,"stauner palet s.r.o. - Starý Klíčov, Mrákov",256100,CZ032,143,345 01 Mrákov,6805922,-857931.629999999,-1103491.5,49.39837658687196,12.963514847935059,,0.011,0,0.006,0,0,0,0,1.634,
320200962,STEATIT s.r.o. - Klenčí pod Čerchovem,234300,CZ032, 181,345 34 Klenčí pod Čerchovem,6802524,-868130,-1098184,49.43115042309571,12.8132527135538,,3.829,1.409,8.969,0,0.077,0.232,0,0.186,
320202292,"Stodola Josef - Pila Nový Klíčov, Mrákov",010000,CZ032,,345 01 Mrákov,,,,,,,0,0,0,0,0.0,0,0,0,
787340053,Štěpán Bečvář - kompostárna Hyršov,683100,CZ032,,345 06 Všeruby,,,,,,,0,0,0,0,0,0,0,0,
320400632,TAUBENHANSL s.r.o. - Horšovský Týn,310900,CZ032,Masarykova 189,346 01 Horšovský Týn,6776582,-858025.1700000018,-1088160.4699999988,49.53440620377791,12.929283575588082,,0,0,0,0,0,0.094,0,0,
320270362,Technické služby Kdyně,381100,CZ032,Mlýnská 36,345 06 Kdyně,6792111,-852853.9400000013,-1104836,49.39351573206251,13.035489946775451,,0,0,0,0,0,0,0,0,
320202542,TERMGLOBAL s.r.o. - Nemocnice Domažlice,353010,CZ032,Kozinova 292,344 01 Domažlice,26523655,-861228.0399999991,-1098503.5300000012,49.4380531592639,12.90791864758936,4.7,3.528,0,1.628,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320202162,"TEZA Domažlice s.r.o. - Příkopy 49, Hostouň",353000,CZ032,Příkopy 49,345 25 Hostouň,6779832,-868831.129999999,-1083791,49.557941669824864,12.772333492174377,0.8,0.38,0.051,0.131,0,0.044,0,0,0.0,dřevní biomasa;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
666060061,Výrobní společnost Čerchov,271100,CZ032,55,345 34 Klenčí pod Čerchovem,6801285,-868024.5300000012,-1097609.5100000016,49.436400613582826,12.813440535442014,,0,0,0,0,0,0.299,0,0,
666060063,Výrobní společnost Čerchov SMART,271100,CZ032,55,345 34 Klenčí pod Čerchovem,6801285,-868024.5300000012,-1097609.5100000016,49.436400613582826,12.813440535442014,0.9,1.26,0,2.62,0,0.554,0,0,0,dřevní biomasa
320202372,"WAGNER METALL CONCEPT k.s. - Kovovýroba, Domažlice",259900,CZ032,Chrastavická 165,344 01 Domažlice,26201437,-858728.9699999988,-1098553.3900000006,49.441117919195314,12.942060688979751,2.0,0.4,0,0.015,0,0,0,0,0.599,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
321250052,Wecubex Systemtechnik s.r.o.,251100,CZ032,MUDr. Šlejmara 609,345 62 Holýšov,26203065,-844136,-1083130,49.59843192636643,13.10820221227025,1.1,0.06,0,0.005,0,0.0,0,0,0.192,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
722930013,WELPRO s.r.o.,257200,CZ032,267,345 09 Pocinovice,26540711,-847114.2300000004,-1111738.8099999987,49.34013972283035,13.128206015158218,,0,0,0,0,0.001,0,0,0,
689300013,Wienerberger s.r.o. - Dobývací prostor Luženice,233200,CZ032,,344 01 Luženičky,,,,,,,0,0,0,0,0.981,0,0,0,
605620023,Wienerberger s.r.o. - závod Blížejov,233200,CZ032,46,345 45 Blížejov,6736971,-853923.629999999,-1092442.25,49.502115845110865,12.994439701375343,0.4,2.895,1.19,2.433,0,0.32,0.33,0,0.33399999999999996,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320402452,Zdeněk Jakl - provoz Staňkov,256200,CZ032,Americká 366,345 61 Staňkov,20839693,-848086.8999999985,-1087783.6799999997,49.55161816011537,13.064134064550542,,0,0,0,0,0,0,0,0.012,
615930013,ZEAS Puclice a.s. - BPS,015000,CZ032,,345 62 Bukovec,,,,,,2.5,6.477,0,10.702,0,0,0,0,0,bioplyn
320400042,ZEAS Puclice a.s. - farma Křenovy,015000,CZ032,,345 61 Křenovy,,,,,,1.3,0.001,0,0.0,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320200332,Zemědělská společnost Srbice a.s. - Srbice,015000,CZ032,19,345 43 Srbice,6863311,-844931,-1093179,49.50805241123553,13.118680382346247,,0,0,0,0,0,0,0,0,
753568051,ZF Staňkov s.r.o.,293200,CZ032,25,345 61 Staňkov,28131941,-847036.7699999996,-1086054.710000001,49.56843391757369,13.074790507418388,1.9,0.131,0,0.138,0,0,9.96,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
657138201,"ACTI PACK CZ, a.s. - vstřikolisy",222200,CZ032,Rozvojová zóna 560,340 21 Janovice nad Úhlavou,27707725,-841451.8599999994,-1113009.710000001,49.33663008467924,13.20787576155742,,0,0,0,0,0,0,0,0,
320500922,AEROXON s.r.o. - Klatovy,202000,CZ032,Dr. Sedláka 827,339 01 Klatovy,21495726,-835703.0199999996,-1106340.8399999999,49.40374932422837,13.27216102350464,0.9,0.145,0,0.006,0,0,2.22,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320300322,AGROPA a.s. - Olšany,521000,CZ032,75,341 01 Olšany,21424489,-811228.9100000001,-1110970.7800000012,49.39542571888399,13.615089442758071,,0,0,0,0,0,0.002,0,0,
777800013,Antonín Vrága - Pila Vrága,412000,CZ032,,341 01 Nalžovské Hory,80593089,-817017.2399999984,-1113562.9899999984,49.364698131220365,13.54150890129458,,0,0,0,0,0.003,0,0,0,
675820101,ASAVET a.s.,382100,CZ032,43,334 01 Biřkov,6946950,-835812.3500000015,-1093176.6999999993,49.520594466449985,13.243121954826908,19.0,4.718,0,0.132,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
320500442,AUTO NEJDL s.r.o.,452000,CZ032,Domažlické předměstí 610,339 01 Klatovy,30472776,-835655.3900000006,-1107741.8999999985,49.39136206731691,13.275733414839575,,0,0,0,0,0,0.608,0,0,
665790133,BERGER BETON spol. s r.o. - betonárna Klatovy,236300,CZ032,Podborská 937,339 01 Klatovy,75123606,-835614.3099999987,-1105286.9200000018,49.413236999989586,13.271168982524788,0.3,0.015,0,0.0,0,0.167,0,0,0,"topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
734440043,"BETONOVÉ STAVBY - GROUP, s.r.o. - Betonárna",236100,CZ032,99,339 01 Předslav,6985807,-829395,-1103095,49.441162907222584,13.351356389182296,,0,0,0,0,0.004,0,0,0,
647420013,Bioplyn Hradešice s.r.o.,351100,CZ032,1,341 01 Hradešice,2838320,-813651.9400000013,-1118600.460000001,49.324364351632525,13.59754422129866,2.2,6.81,0,12.623,0,0,0,0,0,bioplyn
321400232,"BÖGL a KRÝSL k.s. - Kamenolom Hamr, Sušice",421100,CZ032,,342 01 Sušice,,,,,,,0,0,0,0,1.3,0,0,0,
641850083,"BOHEMIA SPORT, spol. s r.o.",310900,CZ032,Strakonická 947,341 01 Horažďovice,2892553,-805183.7399999984,-1120251.039999999,49.320830715563936,13.716099188093908,9.1,1.682,0.076,4.181,0,0.314,0.467,0,0,dřevní biomasa
321470382,"BYTSERVIS Sušice, spol. s r.o. - kotelna K2",353000,CZ032,Pravdova 1060,342 01 Sušice,7015992,-820688.8200000003,-1127435.2199999988,49.2364520627738,13.51982594504356,5.3,0.258,0.003,0.004,0,0.006,0,0,0.015,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
